4.544610000000000039e-01	5.151550000000000296e-01	0.000000000000000000e+00
4.550109999999999988e-01	5.135079999999999645e-01	0.000000000000000000e+00
4.475910000000000166e-01	5.178249999999999797e-01	0.000000000000000000e+00
4.357260000000000022e-01	5.209230000000000249e-01	0.000000000000000000e+00
4.640839999999999965e-01	5.260740000000000416e-01	0.000000000000000000e+00
4.460930000000000173e-01	5.243809999999999860e-01	0.000000000000000000e+00
4.528960000000000208e-01	5.297690000000000454e-01	0.000000000000000000e+00
4.542370000000000019e-01	5.308589999999999698e-01	0.000000000000000000e+00
4.690469999999999917e-01	5.265339999999999465e-01	0.000000000000000000e+00
4.396200000000000108e-01	5.459169999999999856e-01	0.000000000000000000e+00
4.610799999999999899e-01	5.362890000000000157e-01	0.000000000000000000e+00
4.292300000000000004e-01	5.467030000000000500e-01	0.000000000000000000e+00
4.541180000000000216e-01	5.451970000000000427e-01	0.000000000000000000e+00
4.368360000000000021e-01	5.278779999999999584e-01	0.000000000000000000e+00
4.417889999999999873e-01	5.457680000000000309e-01	0.000000000000000000e+00
4.302670000000000106e-01	5.144520000000000204e-01	0.000000000000000000e+00
4.487410000000000010e-01	5.185110000000000552e-01	0.000000000000000000e+00
4.361889999999999934e-01	5.410080000000000444e-01	0.000000000000000000e+00
4.359060000000000157e-01	5.275640000000000329e-01	0.000000000000000000e+00
4.351800000000000113e-01	5.335499999999999687e-01	0.000000000000000000e+00
4.433289999999999731e-01	5.307439999999999936e-01	0.000000000000000000e+00
4.418179999999999885e-01	5.180230000000000112e-01	0.000000000000000000e+00
4.368040000000000256e-01	5.338549999999999685e-01	0.000000000000000000e+00
4.324850000000000083e-01	5.412240000000000384e-01	0.000000000000000000e+00
4.224269999999999969e-01	5.270230000000000192e-01	0.000000000000000000e+00
4.443630000000000080e-01	5.217939999999999801e-01	0.000000000000000000e+00
4.372900000000000120e-01	5.119669999999999499e-01	0.000000000000000000e+00
4.328509999999999858e-01	5.150569999999999871e-01	0.000000000000000000e+00
4.431059999999999999e-01	5.279279999999999529e-01	0.000000000000000000e+00
4.380740000000000189e-01	5.276290000000000147e-01	0.000000000000000000e+00
4.304680000000000173e-01	5.156009999999999760e-01	0.000000000000000000e+00
4.051839999999999886e-01	5.187910000000000021e-01	0.000000000000000000e+00
4.201599999999999779e-01	5.181440000000000490e-01	0.000000000000000000e+00
4.252679999999999794e-01	5.134750000000000147e-01	0.000000000000000000e+00
4.165829999999999811e-01	5.063469999999999915e-01	0.000000000000000000e+00
4.281610000000000138e-01	4.959089999999999887e-01	0.000000000000000000e+00
4.510640000000000205e-01	5.109289999999999665e-01	0.000000000000000000e+00
4.146000000000000241e-01	4.951639999999999930e-01	0.000000000000000000e+00
