4.941787223000000395e+00	-3.694901400000000224e-02	1.000000000000000000e+00
4.889919863000000255e+00	3.860435309999999953e-01	1.000000000000000000e+00
5.200911508999999988e+00	2.117002169999999961e-01	1.000000000000000000e+00
4.971254638999999642e+00	4.246792229999999946e-01	1.000000000000000000e+00
4.928678425000000196e+00	7.061441720000000144e-01	1.000000000000000000e+00
5.016567116000000048e+00	5.646716760000000113e-01	1.000000000000000000e+00
4.821669922999999969e+00	7.399303900000000489e-01	1.000000000000000000e+00
4.936620932000000295e+00	6.966220309999999749e-01	1.000000000000000000e+00
4.978940914999999912e+00	9.425723070000000536e-01	1.000000000000000000e+00
5.023057477000000048e+00	1.016309549999999895e+00	1.000000000000000000e+00
4.919399012000000404e+00	1.076555235000000055e+00	1.000000000000000000e+00
4.844320534000000400e+00	1.364743918000000056e+00	1.000000000000000000e+00
4.956902262999999920e+00	1.353251908999999920e+00	1.000000000000000000e+00
5.041132424999999806e+00	1.436582680999999972e+00	1.000000000000000000e+00
4.883965489999999576e+00	1.569851048000000082e+00	1.000000000000000000e+00
4.688679353999999577e+00	1.828751358000000105e+00	1.000000000000000000e+00
4.715118547000000326e+00	1.715936241999999945e+00	1.000000000000000000e+00
4.630660564000000257e+00	1.873342888999999900e+00	1.000000000000000000e+00
4.608682073999999851e+00	1.944015156000000077e+00	1.000000000000000000e+00
4.550892660999999784e+00	1.937510776000000101e+00	1.000000000000000000e+00
4.521338571000000250e+00	1.974698081999999966e+00	1.000000000000000000e+00
4.462718371000000239e+00	2.232289940999999889e+00	1.000000000000000000e+00
4.464679108000000340e+00	2.408383274000000185e+00	1.000000000000000000e+00
4.264386317999999676e+00	2.287466654999999793e+00	1.000000000000000000e+00
4.531738123000000229e+00	2.770419566000000167e+00	1.000000000000000000e+00
4.368372697999999943e+00	2.533330401999999815e+00	1.000000000000000000e+00
4.280613064999999828e+00	2.698422991999999798e+00	1.000000000000000000e+00
3.957835282000000010e+00	2.773852150999999822e+00	1.000000000000000000e+00
4.093522142000000308e+00	2.898964800999999980e+00	1.000000000000000000e+00
4.054282707999999680e+00	2.588659644999999898e+00	1.000000000000000000e+00
3.869491629000000099e+00	2.876218047000000055e+00	1.000000000000000000e+00
3.839222368999999802e+00	2.920017361000000200e+00	1.000000000000000000e+00
3.826007836000000051e+00	3.094775365999999917e+00	1.000000000000000000e+00
3.843763860999999782e+00	3.197253490000000031e+00	1.000000000000000000e+00
3.774310255000000058e+00	3.206766994000000093e+00	1.000000000000000000e+00
3.453692135999999913e+00	3.323323938000000144e+00	1.000000000000000000e+00
3.633564626000000075e+00	3.613190627999999904e+00	1.000000000000000000e+00
3.437132704999999788e+00	3.728181306999999833e+00	1.000000000000000000e+00
3.410534811000000222e+00	3.657078387999999958e+00	1.000000000000000000e+00
3.316595688000000042e+00	3.660143408999999792e+00	1.000000000000000000e+00
3.293278298999999798e+00	3.842321942999999962e+00	1.000000000000000000e+00
3.166392473999999790e+00	3.583501615999999945e+00	1.000000000000000000e+00
3.321321241000000146e+00	3.822724420000000123e+00	1.000000000000000000e+00
3.215262099999999901e+00	4.084279341000000230e+00	1.000000000000000000e+00
2.671335635000000153e+00	4.044562234999999895e+00	1.000000000000000000e+00
2.878669502999999796e+00	4.184947628999999836e+00	1.000000000000000000e+00
2.826182591999999882e+00	4.222353004000000354e+00	1.000000000000000000e+00
2.708204267000000165e+00	4.262540068999999932e+00	1.000000000000000000e+00
2.757647674000000215e+00	4.328279333000000229e+00	1.000000000000000000e+00
2.482304738999999927e+00	4.331096628000000059e+00	1.000000000000000000e+00
2.471939977999999982e+00	4.377783753000000111e+00	1.000000000000000000e+00
2.237206961000000049e+00	4.326878122000000104e+00	1.000000000000000000e+00
2.253012388000000144e+00	4.576304448000000136e+00	1.000000000000000000e+00
2.259519560999999843e+00	4.614275983999999831e+00	1.000000000000000000e+00
1.960538384999999995e+00	4.649703122000000022e+00	1.000000000000000000e+00
1.837215480000000012e+00	4.596822567000000248e+00	1.000000000000000000e+00
1.705293804999999940e+00	4.781933277000000260e+00	1.000000000000000000e+00
1.787922677999999932e+00	4.779157093000000245e+00	1.000000000000000000e+00
1.631643637000000036e+00	4.752266213999999600e+00	1.000000000000000000e+00
1.437180010000000063e+00	4.624778909999999854e+00	1.000000000000000000e+00
1.341944548000000070e+00	4.966960068999999756e+00	1.000000000000000000e+00
1.381256494000000057e+00	4.783948715000000185e+00	1.000000000000000000e+00
1.193093202000000019e+00	4.736916204999999991e+00	1.000000000000000000e+00
1.271837545999999985e+00	4.965912019000000122e+00	1.000000000000000000e+00
1.084818043999999926e+00	4.935320427999999815e+00	1.000000000000000000e+00
1.066573889999999913e+00	5.024794307999999710e+00	1.000000000000000000e+00
9.800214400000000214e-01	4.829938842999999871e+00	1.000000000000000000e+00
6.665667880000000212e-01	5.066778221999999943e+00	1.000000000000000000e+00
7.359725929999999527e-01	5.069918436000000028e+00	1.000000000000000000e+00
5.361837990000000165e-01	4.998178360999999903e+00	1.000000000000000000e+00
3.856631090000000039e-01	4.978678000000000381e+00	1.000000000000000000e+00
4.513249480000000036e-01	5.020917757000000314e+00	1.000000000000000000e+00
2.337235370000000090e-01	5.036320567999999831e+00	1.000000000000000000e+00
-6.152382499999999727e-02	5.203163088000000158e+00	1.000000000000000000e+00
-5.351992500000000291e-02	5.213453864999999965e+00	1.000000000000000000e+00
-1.072903530000000050e-01	5.062910254000000165e+00	1.000000000000000000e+00
-2.582901020000000214e-01	5.157084809999999742e+00	1.000000000000000000e+00
-3.027427389999999829e-01	4.992026347999999558e+00	1.000000000000000000e+00
-3.617603719999999967e-01	5.093796958000000430e+00	1.000000000000000000e+00
-6.254823600000000150e-01	4.837430643000000252e+00	1.000000000000000000e+00
-5.549489210000000394e-01	4.989883993000000295e+00	1.000000000000000000e+00
-9.051418289999999534e-01	5.042163401999999905e+00	1.000000000000000000e+00
-8.938599449999999891e-01	4.978558769000000161e+00	1.000000000000000000e+00
-8.200529549999999723e-01	5.005187802000000019e+00	1.000000000000000000e+00
-1.105555853000000033e+00	4.887229557999999585e+00	1.000000000000000000e+00
-1.049332367999999960e+00	4.991401046000000008e+00	1.000000000000000000e+00
-1.184217373999999934e+00	4.996665325999999574e+00	1.000000000000000000e+00
-1.251269479999999934e+00	4.868642957999999688e+00	1.000000000000000000e+00
-1.516859506999999940e+00	4.816126859999999787e+00	1.000000000000000000e+00
-1.469433875000000000e+00	4.860950271000000100e+00	1.000000000000000000e+00
-1.645289634000000056e+00	4.711847942000000344e+00	1.000000000000000000e+00
-1.630963109000000077e+00	4.816966062999999743e+00	1.000000000000000000e+00
-1.834846903000000085e+00	4.579541546999999824e+00	1.000000000000000000e+00
-1.935030618999999952e+00	4.630098696000000125e+00	1.000000000000000000e+00
-1.970479016000000083e+00	4.239190917000000169e+00	1.000000000000000000e+00
-1.980329192999999988e+00	4.346982641000000314e+00	1.000000000000000000e+00
-2.310492507999999834e+00	4.321110052999999951e+00	1.000000000000000000e+00
-2.395999746999999847e+00	4.297982259000000305e+00	1.000000000000000000e+00
-2.368498483000000210e+00	4.525457248999999571e+00	1.000000000000000000e+00
-2.589153870000000079e+00	4.262267955999999636e+00	1.000000000000000000e+00
-2.713264715999999854e+00	4.346272567999999836e+00	1.000000000000000000e+00
-2.798562564000000030e+00	4.211924913999999909e+00	1.000000000000000000e+00
-2.854076914999999826e+00	4.125823009000000319e+00	1.000000000000000000e+00
-2.822713618999999952e+00	4.173869794999999883e+00	1.000000000000000000e+00
-3.073634209999999811e+00	3.936559363000000200e+00	1.000000000000000000e+00
-3.100777201000000094e+00	3.906579025000000094e+00	1.000000000000000000e+00
-3.049302575000000015e+00	3.858122648000000154e+00	1.000000000000000000e+00
-3.274377306999999959e+00	3.613130214999999978e+00	1.000000000000000000e+00
-3.306211467999999876e+00	3.828926904999999881e+00	1.000000000000000000e+00
-3.257189320999999804e+00	3.786846922000000060e+00	1.000000000000000000e+00
-3.488172657999999871e+00	3.564522225000000155e+00	1.000000000000000000e+00
-3.365561914000000154e+00	3.310082841999999914e+00	1.000000000000000000e+00
-3.452065622000000111e+00	3.511678514999999834e+00	1.000000000000000000e+00
-3.742404431999999836e+00	3.476041484000000015e+00	1.000000000000000000e+00
-3.796616155000000159e+00	3.463739160999999900e+00	1.000000000000000000e+00
-3.608711549000000129e+00	3.436799651999999927e+00	1.000000000000000000e+00
-3.867675548999999879e+00	3.099881730999999974e+00	1.000000000000000000e+00
-4.004542150999999883e+00	3.000505089999999875e+00	1.000000000000000000e+00
-4.047276473000000152e+00	2.802075767999999911e+00	1.000000000000000000e+00
-4.004194897999999725e+00	2.998751453000000122e+00	1.000000000000000000e+00
-4.126088119000000276e+00	2.768371484999999854e+00	1.000000000000000000e+00
-4.162422141000000408e+00	2.706547014999999945e+00	1.000000000000000000e+00
-4.253461556999999615e+00	2.736892468999999828e+00	1.000000000000000000e+00
-4.215354772000000416e+00	2.460627784000000151e+00	1.000000000000000000e+00
-4.234907578999999700e+00	2.438144636000000087e+00	1.000000000000000000e+00
-4.502592574000000347e+00	2.146046425999999840e+00	1.000000000000000000e+00
-4.568488299000000197e+00	2.319042083999999893e+00	1.000000000000000000e+00
-4.549361946000000323e+00	2.038653071999999788e+00	1.000000000000000000e+00
-4.423068423000000138e+00	2.291905283999999821e+00	1.000000000000000000e+00
-4.583832323000000208e+00	2.070479290999999833e+00	1.000000000000000000e+00
-4.473578886000000310e+00	1.887123533000000020e+00	1.000000000000000000e+00
-4.719210966000000340e+00	1.902679881000000073e+00	1.000000000000000000e+00
-4.696433472999999914e+00	1.702502345000000084e+00	1.000000000000000000e+00
-4.760146663999999639e+00	1.657144509999999960e+00	1.000000000000000000e+00
-4.645944917999999646e+00	1.592255589000000082e+00	1.000000000000000000e+00
-4.659973239000000156e+00	1.562841667999999906e+00	1.000000000000000000e+00
